Philosopher: 0, Time: 3 ms, running
Philosopher: 1, Time: 58825 ms, no neighbors are eating - entering eating state. Will eat for 14 ms
Philosopher: 0, Time: 58825 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 58825 ms, picked up fork 3
Philosopher: 3, Time: 58825 ms, picked up fork 2
Philosopher: 3, Time: 58825 ms, no neighbors are eating - entering eating state. Will eat for 32 ms
Philosopher: 2, Time: 58827 ms, entering hungry state.
Philosopher: 2, Time: 58827 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 58835 ms, entering hungry state.
Philosopher: 0, Time: 58835 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 58839 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 58849 ms, entering hungry state.
Philosopher: 1, Time: 58849 ms, picked up fork 1
Philosopher: 1, Time: 58849 ms, picked up fork 0
Philosopher: 1, Time: 58850 ms, no neighbors are eating - entering eating state. Will eat for 14 ms
Philosopher: 3, Time: 58857 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 58864 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 58864 ms, picked up fork 2
Philosopher: 0, Time: 58864 ms, picked up fork 0
Philosopher: 0, Time: 58864 ms, picked up fork 3
Philosopher: 0, Time: 58864 ms, no neighbors are eating - entering eating state. Will eat for 38 ms
Philosopher: 2, Time: 58864 ms, picked up fork 1
Philosopher: 2, Time: 58864 ms, no neighbors are eating - entering eating state. Will eat for 28 ms
Philosopher: 3, Time: 58868 ms, entering hungry state.
Philosopher: 3, Time: 58868 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 58874 ms, entering hungry state.
Philosopher: 1, Time: 58874 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 58892 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 58902 ms, picked up fork 1
Philosopher: 1, Time: 58902 ms, picked up fork 0
Philosopher: 1, Time: 58902 ms, no neighbors are eating - entering eating state. Will eat for 26 ms
Philosopher: 3, Time: 58902 ms, picked up fork 3
Philosopher: 3, Time: 58902 ms, picked up fork 2
Philosopher: 3, Time: 58902 ms, no neighbors are eating - entering eating state. Will eat for 14 ms
Philosopher: 2, Time: 58902 ms, entering hungry state.
Philosopher: 2, Time: 58902 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 58902 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 58912 ms, entering hungry state.
Philosopher: 0, Time: 58912 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 58916 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 58926 ms, entering hungry state.
Philosopher: 3, Time: 58926 ms, picked up fork 3
Philosopher: 3, Time: 58926 ms, picked up fork 2
Philosopher: 3, Time: 58926 ms, no neighbors are eating - entering eating state. Will eat for 18 ms
Philosopher: 1, Time: 58928 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 58938 ms, entering hungry state.
Philosopher: 1, Time: 58938 ms, picked up fork 1
Philosopher: 1, Time: 58938 ms, picked up fork 0
Philosopher: 1, Time: 58938 ms, no neighbors are eating - entering eating state. Will eat for 16 ms
Philosopher: 3, Time: 58945 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 58954 ms, picked up fork 0
Philosopher: 0, Time: 58954 ms, picked up fork 3
Philosopher: 0, Time: 58954 ms, no neighbors are eating - entering eating state. Will eat for 16 ms
Philosopher: 2, Time: 58954 ms, picked up fork 2
Philosopher: 2, Time: 58954 ms, picked up fork 1
Philosopher: 2, Time: 58954 ms, no neighbors are eating - entering eating state. Will eat for 15 ms
Philosopher: 1, Time: 58954 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 58955 ms, entering hungry state.
Philosopher: 3, Time: 58955 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 58965 ms, entering hungry state.
Philosopher: 1, Time: 58965 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 58970 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 58970 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 58970 ms, picked up fork 3
Philosopher: 3, Time: 58971 ms, picked up fork 2
Philosopher: 3, Time: 58971 ms, no neighbors are eating - entering eating state. Will eat for 34 ms
Philosopher: 1, Time: 58970 ms, picked up fork 1
Philosopher: 1, Time: 58971 ms, picked up fork 0
Philosopher: 1, Time: 58971 ms, no neighbors are eating - entering eating state. Will eat for 12 ms
Philosopher: 2, Time: 58980 ms, entering hungry state.
Philosopher: 2, Time: 58980 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 58981 ms, entering hungry state.
Philosopher: 0, Time: 58981 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 58983 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 58993 ms, entering hungry state.
Philosopher: 1, Time: 58993 ms, picked up fork 1
Philosopher: 1, Time: 58993 ms, picked up fork 0
Philosopher: 1, Time: 58993 ms, no neighbors are eating - entering eating state. Will eat for 37 ms
Philosopher: 3, Time: 59005 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 59015 ms, entering hungry state.
Philosopher: 3, Time: 59015 ms, picked up fork 3
Philosopher: 3, Time: 59015 ms, picked up fork 2
Philosopher: 3, Time: 59015 ms, no neighbors are eating - entering eating state. Will eat for 14 ms
Philosopher: 3, Time: 59029 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 59030 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 59030 ms, picked up fork 0
Philosopher: 0, Time: 59030 ms, picked up fork 3
Philosopher: 0, Time: 59030 ms, no neighbors are eating - entering eating state. Will eat for 26 ms
Philosopher: 2, Time: 59030 ms, picked up fork 2
Philosopher: 2, Time: 59030 ms, picked up fork 1
Philosopher: 2, Time: 59030 ms, no neighbors are eating - entering eating state. Will eat for 27 ms
Philosopher: 3, Time: 59039 ms, entering hungry state.
Philosopher: 3, Time: 59039 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 59040 ms, entering hungry state.
Philosopher: 1, Time: 59040 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 59056 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 59057 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 59057 ms, picked up fork 3
Philosopher: 3, Time: 59057 ms, picked up fork 2
Philosopher: 3, Time: 59057 ms, no neighbors are eating - entering eating state. Will eat for 11 ms
Philosopher: 1, Time: 59057 ms, picked up fork 1
Philosopher: 1, Time: 59058 ms, picked up fork 0
Philosopher: 1, Time: 59058 ms, no neighbors are eating - entering eating state. Will eat for 15 ms
Philosopher: 0, Time: 59066 ms, entering hungry state.
Philosopher: 0, Time: 59066 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 59068 ms, entering hungry state.
Philosopher: 2, Time: 59068 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 59069 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 59073 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 59073 ms, picked up fork 2
Philosopher: 2, Time: 59073 ms, picked up fork 1
Philosopher: 2, Time: 59073 ms, no neighbors are eating - entering eating state. Will eat for 27 ms
Philosopher: 0, Time: 59073 ms, picked up fork 0
Philosopher: 0, Time: 59073 ms, picked up fork 3
Philosopher: 0, Time: 59073 ms, no neighbors are eating - entering eating state. Will eat for 10 ms
Philosopher: 3, Time: 59079 ms, entering hungry state.
Philosopher: 3, Time: 59079 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 59083 ms, entering hungry state.
Philosopher: 1, Time: 59083 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 59083 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 59093 ms, entering hungry state.
Philosopher: 0, Time: 59093 ms, picked up fork 0
Philosopher: 0, Time: 59093 ms, picked up fork 3
Philosopher: 0, Time: 59093 ms, no neighbors are eating - entering eating state. Will eat for 12 ms
Philosopher: 2, Time: 59100 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 59105 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 59105 ms, picked up fork 1
Philosopher: 1, Time: 59105 ms, picked up fork 0
Philosopher: 1, Time: 59105 ms, no neighbors are eating - entering eating state. Will eat for 24 ms
Philosopher: 3, Time: 59105 ms, picked up fork 3
Philosopher: 3, Time: 59105 ms, picked up fork 2
Philosopher: 3, Time: 59106 ms, no neighbors are eating - entering eating state. Will eat for 37 ms
Philosopher: 2, Time: 59110 ms, entering hungry state.
Philosopher: 2, Time: 59110 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 59115 ms, entering hungry state.
Philosopher: 0, Time: 59115 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 59129 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 59140 ms, entering hungry state.
Philosopher: 1, Time: 59140 ms, picked up fork 1
Philosopher: 1, Time: 59140 ms, picked up fork 0
Philosopher: 1, Time: 59140 ms, no neighbors are eating - entering eating state. Will eat for 23 ms
Philosopher: 3, Time: 59143 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 59153 ms, entering hungry state.
Philosopher: 3, Time: 59153 ms, picked up fork 3
Philosopher: 3, Time: 59153 ms, picked up fork 2
Philosopher: 3, Time: 59153 ms, no neighbors are eating - entering eating state. Will eat for 35 ms
Philosopher: 1, Time: 59163 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 59173 ms, entering hungry state.
Philosopher: 1, Time: 59173 ms, picked up fork 1
Philosopher: 1, Time: 59173 ms, picked up fork 0
Philosopher: 1, Time: 59173 ms, no neighbors are eating - entering eating state. Will eat for 35 ms
Philosopher: 3, Time: 59188 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 59198 ms, entering hungry state.
Philosopher: 3, Time: 59198 ms, picked up fork 3
Philosopher: 3, Time: 59198 ms, picked up fork 2
Philosopher: 3, Time: 59198 ms, no neighbors are eating - entering eating state. Will eat for 36 ms
Philosopher: 1, Time: 59208 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 59218 ms, entering hungry state.
Philosopher: 1, Time: 59218 ms, picked up fork 1
Philosopher: 1, Time: 59218 ms, picked up fork 0
Philosopher: 1, Time: 59218 ms, no neighbors are eating - entering eating state. Will eat for 15 ms
Philosopher: 1, Time: 59233 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 59234 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 59234 ms, picked up fork 0
Philosopher: 0, Time: 59234 ms, picked up fork 3
Philosopher: 0, Time: 59234 ms, no neighbors are eating - entering eating state. Will eat for 17 ms
Philosopher: 2, Time: 59234 ms, picked up fork 2
Philosopher: 2, Time: 59234 ms, picked up fork 1
Philosopher: 2, Time: 59234 ms, no neighbors are eating - entering eating state. Will eat for 24 ms
Philosopher: 1, Time: 59244 ms, entering hungry state.
Philosopher: 1, Time: 59244 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 59244 ms, entering hungry state.
Philosopher: 3, Time: 59244 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 59251 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 59259 ms, picked up fork 3
Philosopher: 3, Time: 59259 ms, picked up fork 2
Philosopher: 3, Time: 59259 ms, no neighbors are eating - entering eating state. Will eat for 23 ms
Philosopher: 1, Time: 59259 ms, picked up fork 1
Philosopher: 1, Time: 59259 ms, picked up fork 0
Philosopher: 1, Time: 59259 ms, no neighbors are eating - entering eating state. Will eat for 33 ms
Philosopher: 2, Time: 59259 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 59262 ms, entering hungry state.
Philosopher: 0, Time: 59262 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 59269 ms, entering hungry state.
Philosopher: 2, Time: 59269 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 59282 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 59292 ms, entering hungry state.
Philosopher: 3, Time: 59292 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 59292 ms, picked up fork 2
Philosopher: 2, Time: 59292 ms, picked up fork 1
Philosopher: 2, Time: 59292 ms, no neighbors are eating - entering eating state. Will eat for 17 ms
Philosopher: 1, Time: 59292 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 59292 ms, picked up fork 0
Philosopher: 0, Time: 59292 ms, picked up fork 3
Philosopher: 0, Time: 59292 ms, no neighbors are eating - entering eating state. Will eat for 17 ms
Philosopher: 1, Time: 59302 ms, entering hungry state.
Philosopher: 1, Time: 59302 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 59309 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 59310 ms, picked up fork 1
Philosopher: 1, Time: 59310 ms, picked up fork 0
Philosopher: 1, Time: 59310 ms, no neighbors are eating - entering eating state. Will eat for 32 ms
Philosopher: 3, Time: 59310 ms, picked up fork 3
Philosopher: 3, Time: 59310 ms, picked up fork 2
Philosopher: 3, Time: 59310 ms, no neighbors are eating - entering eating state. Will eat for 17 ms
Philosopher: 0, Time: 59310 ms, entering think state. Will think for 10 ms
Philosopher: 2, Time: 59319 ms, entering hungry state.
Philosopher: 2, Time: 59319 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 0, Time: 59320 ms, entering hungry state.
Philosopher: 0, Time: 59320 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 3, Time: 59327 ms, entering think state. Will think for 10 ms
Philosopher: 3, Time: 59337 ms, entering hungry state.
Philosopher: 3, Time: 59337 ms, picked up fork 3
Philosopher: 3, Time: 59337 ms, picked up fork 2
Philosopher: 3, Time: 59337 ms, no neighbors are eating - entering eating state. Will eat for 38 ms
Philosopher: 1, Time: 59342 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 59352 ms, entering hungry state.
Philosopher: 1, Time: 59352 ms, picked up fork 1
Philosopher: 1, Time: 59352 ms, picked up fork 0
Philosopher: 1, Time: 59352 ms, no neighbors are eating - entering eating state. Will eat for 27 ms
Philosopher: 3, Time: 59375 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 59379 ms, entering think state. Will think for 10 ms
Philosopher: 0, Time: 59379 ms, picked up fork 0
Philosopher: 0, Time: 59379 ms, picked up fork 3
Philosopher: 0, Time: 59379 ms, no neighbors are eating - entering eating state. Will eat for 22 ms
Philosopher: 2, Time: 59379 ms, picked up fork 2
Philosopher: 2, Time: 59379 ms, picked up fork 1
Philosopher: 2, Time: 59379 ms, no neighbors are eating - entering eating state. Will eat for 18 ms
Philosopher: 3, Time: 59385 ms, entering hungry state.
Philosopher: 3, Time: 59386 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 1, Time: 59389 ms, entering hungry state.
Philosopher: 1, Time: 59389 ms, a neighbor is currently eating. Waiting on the semaphore.
Philosopher: 2, Time: 59397 ms, entering think state. Will think for 10 ms
Philosopher: 1, Time: 59401 ms, picked up fork 1
Philosopher: 1, Time: 59401 ms, picked up fork 0
Philosopher: 1, Time: 59401 ms, no neighbors are eating - entering eating state. Will eat for 21 ms
Philosopher: 3, Time: 59401 ms, picked up fork 3
Philosopher: 3, Time: 59401 ms, picked up fork 2
Philosopher: 3, Time: 59401 ms, no neighbors are eating - entering eating state. Will eat for 37 ms
Philosopher: 0, Time: 59401 ms, entering think state. Will think for 10 ms
